Price,Close,High,Low,Open,Volume
Ticker,EBAY,EBAY,EBAY,EBAY,EBAY
Date,,,,,
2022-01-03,61.51979446411133,61.814499771817836,60.46990636626133,61.19745460534242,6685500
2022-01-04,59.99100112915039,62.0907771596211,59.34633551499823,61.86053843651987,7527300
2022-01-05,59.39238739013672,61.03168620477295,59.36475986369464,59.742354795281,7440700
2022-01-06,61.52898406982422,62.15523357549053,59.01478155869372,59.07003659479375,8218400
2022-01-07,61.077728271484375,62.00789468152912,61.040889232575566,61.455323150553475,5000900
2022-01-10,59.46605682373047,61.086939393617754,58.68324657437219,60.52515634995787,6684000
2022-01-11,61.17902755737305,61.26191011661706,59.00557367038178,59.475262585080344,3811100
2022-01-12,59.2358283996582,61.694776691223154,58.80297840293408,61.58426658232638,5426000
2022-01-13,58.27803039550781,60.08310132508304,58.17672478493169,59.62262383203847,4416900
2022-01-14,58.43458938598633,58.79376123659098,57.68861464869378,58.17671962380635,6253100
2022-01-18,56.74003601074219,57.835971155415066,56.666357927151886,57.835971155415066,7163600
2022-01-19,57.36628341674805,57.87280792547294,57.025527563265484,57.062366603614564,6721800
2022-01-20,55.91117477416992,58.646412129373594,55.87433573261329,57.88201782631309,5352500
2022-01-21,54.83365249633789,56.49137052020362,54.67708834532334,56.10456765717538,7742200
2022-01-24,54.94416427612305,54.99942282991665,52.38391100747114,54.30870671673382,9318900
2022-01-25,53.58115768432617,53.94032954207683,52.42075251433949,53.820604418438535,7635900
2022-01-26,53.14830780029297,54.78760995332964,52.678622335027164,53.94032959673245,7599800
2022-01-27,52.21814727783203,54.06926521380601,51.94186149064904,53.45222707286948,4947100
2022-01-28,52.99174118041992,53.046996221189296,51.49058384029097,52.2549780271297,5027100
2022-01-31,55.32175827026367,55.61646354500249,53.10225719373224,53.16672375300861,9059300
2022-02-01,55.6993522644043,55.82828538907114,54.86128344090564,55.174408249309764,4080600
2022-02-02,53.91271209716797,55.800669339029646,52.88123986142876,55.69015571133076,8826200
2022-02-03,52.669410705566406,53.49827154033507,52.42996397172447,53.415385456858196,6287200
2022-02-04,54.603416442871094,55.50595181632796,52.724667618207036,52.8075536990941,10587000
2022-02-07,54.06005859375,55.00864110885339,53.91270593593622,54.50211656719132,5718400
2022-02-08,55.00864028930664,55.174412466022936,53.820607527227985,53.820607527227985,3770700
2022-02-09,55.81907272338867,55.86511976218576,54.98100396989168,55.59804201873322,3448800
2022-02-10,54.1613655090332,55.28492823448427,53.85744866881832,54.78761519811425,3976200
2022-02-11,53.765350341796875,55.20203779872721,53.461433525498975,54.62183871642733,5897200
2022-02-14,53.58115768432617,54.0047961056134,53.120680222971124,53.903490502009014,5714500
2022-02-15,55.19283676147461,55.24809532954822,53.99559589186414,54.29950923335719,3803800
2022-02-16,53.09305953979492,55.0270637213896,52.733884122605346,54.97180515416859,5201800
2022-02-17,51.352447509765625,53.13910239749827,51.14062828854086,52.936491180168325,5659300
2022-02-18,51.07616424560547,51.472175182774194,49.98022904342026,50.984070149449074,7219600
2022-02-22,50.79066848754883,52.2641950484055,50.55121822568184,50.76303744923221,6951000
2022-02-23,50.27493667602539,51.47217754687016,50.16442305292896,51.14063316441612,11482500
2022-02-24,51.0577392578125,51.241930943571425,45.614895846963165,46.259564990537314,24110800
2022-02-25,50.284141540527344,51.17746901377697,49.16057883069043,50.99327731134263,8340200
2022-02-28,50.27493667602539,50.64332010389981,49.188209428277055,50.02627838918487,9281300
2022-03-01,50.05389404296875,50.69856313223932,49.67630269989317,50.247297228964655,9298800
2022-03-02,50.735408782958984,51.066953129985876,49.436862432546555,50.053900568163215,8496700
2022-03-03,50.118370056152344,51.241936294768074,49.23425408797827,51.241936294768074,6139200
2022-03-04,51.260353088378906,51.978696835142706,49.81445407785136,49.998645773042284,8300800
2022-03-07,50.51437759399414,51.99711562535856,50.4130755005687,51.11299971666222,9961700
2022-03-08,49.096099853515625,51.50900035740428,49.04084130280173,50.59725359302498,9549000
2022-03-09,49.06836700439453,49.872917056755476,48.642969520501566,49.872917056755476,10250400
2022-03-10,48.4210319519043,51.30631778478552,47.42227712837445,49.03138094593154,18926000
2022-03-11,46.2940559387207,48.92040676419284,46.238568386676484,48.92040676419284,9217700
2022-03-14,48.171329498291016,49.24406389460451,46.2478038068478,46.423512583650435,9205600
2022-03-15,49.88216018676758,50.455520904391456,48.29155602822899,48.55973701090594,8927400
2022-03-16,50.649715423583984,50.769936658744946,49.086853477379194,49.74344013575027,7561500
2022-03-17,51.48202133178711,51.65773015275533,49.9931423645839,50.19658967051986,5974000
2022-03-18,51.80569076538086,52.406790018299816,50.95489930021372,50.95489930021372,10588500
2022-03-21,51.15835189819336,52.01838955437688,50.75145376543711,51.39879442988059,5918500
2022-03-22,51.55599594116211,52.027627715062835,50.81617966459123,50.843921672549435,7120300
2022-03-23,51.41728591918945,51.84268342349487,50.538755954249595,51.250826793096635,5329000
2022-03-24,52.92465591430664,53.07261916676793,51.36179383970162,51.546748787208784,6892900
2022-03-25,53.100364685058594,53.68297157352394,52.665724586559946,53.063376515289356,6240900
2022-03-28,54.35805892944336,54.413546480531046,52.64723333971786,53.10036932657104,7156400
2022-03-29,55.68047332763672,55.84693242651904,54.91291506298796,54.91291506298796,5341100
2022-03-30,54.89441680908203,55.80069212564342,54.67247017772809,55.236581151685755,5943000
2022-03-31,52.952396392822266,54.7094630518248,52.93390407355547,54.7094630518248,9380700
2022-04-01,53.36854553222656,53.94190622077267,52.98938947830269,53.516508784301195,4950100
2022-04-04,52.46227264404297,53.97889693119361,52.24032951933536,53.710715949482115,6651900
2022-04-05,52.1571044921875,53.387048528301165,51.768698698657154,52.41603933605929,5040600
2022-04-06,50.04861831665039,51.92590632503514,49.456765289902954,51.62997981166143,6359400
2022-04-07,50.289066314697266,50.7144602832404,49.475266550037105,49.82668064600533,4998700
2022-04-08,50.890159606933594,51.26931566974402,50.04861792958742,50.400031984396826,3747400
2022-04-11,50.76070022583008,51.99989400984218,50.27057252579191,50.27057252579191,4101900
2022-04-12,50.15959930419922,51.58374449440727,50.04862420284063,51.16760021134208,3987300
2022-04-13,50.97339630126953,51.29706839343225,49.90066166633931,50.02088293072676,3787000
2022-04-14,50.07637023925781,51.29706814454106,49.91915727463351,51.04737945558911,4452200
2022-04-18,50.45552444458008,50.631229725244616,49.632475007220606,49.78044180490353,4115300
2022-04-19,51.0196418762207,51.06588327332189,50.0856242149837,50.0856242149837,4698300
2022-04-20,50.73295211791992,51.19533775001511,50.640472874867434,51.158346052794116,4937900
2022-04-21,50.649715423583984,51.65771610057529,50.44626464526881,51.07510929849579,4408600
2022-04-22,49.17008972167969,50.70521350981455,49.08686368893385,50.492513000388584,4914800
2022-04-25,49.59548568725586,49.82667851169877,48.74469425889022,48.9481450732712,5503600
2022-04-26,49.105350494384766,49.90065431002009,48.53199332430531,49.558489945521956,4951700
2022-04-27,48.14360046386719,49.83593029531398,48.088112909760284,49.00363815004805,4905700
2022-04-28,49.72494888305664,49.983883695578946,48.226820495614064,48.52274700356019,6008500
2022-04-29,48.01412582397461,49.91915603628142,47.6442194081176,47.6442194081176,8341100
2022-05-02,49.1515998840332,49.216333597922734,47.58873400598437,48.06036938171991,6139800
2022-05-03,49.438270568847656,50.16884070877162,49.031372485613716,49.27181146031505,8059000
2022-05-04,50.32605743408203,50.39079467699462,48.38403892294559,49.45677359601844,9500200
2022-05-05,44.42601013183594,47.92164420483806,43.73243171876585,47.35753319777216,19285100
2022-05-06,45.138092041015625,45.905650447123406,43.49199659622182,44.38902595799426,11281200
2022-05-09,45.55423355102539,47.08935379707342,44.083847014989054,44.46300664180418,12832100
2022-05-10,44.934627532958984,47.061600340508996,44.74042645015576,46.21081262857769,7614900
2022-05-11,43.07585144042969,45.26755856560593,42.97412602687031,44.67570546241258,7085300
2022-05-12,42.687435150146484,44.222555082336655,41.79040602663688,42.520976064799925,8920400
2022-05-13,43.14057922363281,43.242301095488216,42.280541698849845,42.96487043246326,6455200
2022-05-16,41.69793701171875,42.99261821031835,41.53147789967816,42.99261821031835,6940600
2022-05-17,43.39026641845703,43.57522137852737,41.98461718845634,42.20656031836279,5704500
2022-05-18,41.559226989746094,43.260806570060545,41.29104595485388,42.631961712484134,5883200
2022-05-19,41.2632942199707,41.91988452088498,40.70843285372579,41.2632942199707,7668700
2022-05-20,40.976619720458984,41.91063723021051,40.0241028326887,41.57771898032752,7445800
2022-05-23,41.79041290283203,41.93837616662798,40.68993634883234,41.37426864871514,6122500
2022-05-24,40.85639953613281,42.19731873235589,40.338526297338824,41.059850367038095,8315100
2022-05-25,41.43900680541992,41.73493336478524,40.56971945052681,40.56971945052681,7522100
2022-05-26,42.97412109375,43.288543459693386,42.06784569255374,42.2435509599812,6299000
2022-05-27,45.147335052490234,45.15658474111089,43.51048941117022,43.66770236821809,8695400
2022-05-31,45.21236038208008,45.797604606537355,43.9582691590776,44.998700579685895,17674900
2022-06-01,43.633140563964844,45.59324170999039,43.484507486449225,45.59324170999039,7174800
2022-06-02,44.37629318237305,44.38558119667988,43.150069759788956,43.53094213280839,5287700
2022-06-03,43.74460220336914,44.171921738280304,43.465915704239734,43.95826197082472,6122200
2022-06-06,44.28340148925781,45.29596528691801,44.097612827713355,44.580671143850395,5350100
2022-06-07,44.134765625,44.28339867099126,43.363732806323874,43.568104573446114,5114200
2022-06-08,44.29269027709961,44.720009841820435,43.93968546360828,44.42274374951974,4401800
2022-06-09,43.373023986816406,44.06974210519098,43.13149659833752,43.846794291778416,5139100
2022-06-10,41.13424301147461,42.34189077391463,41.13424301147461,41.19926976253619,8764800
2022-06-13,39.88014602661133,40.84626268359257,39.63861509052019,39.9544607843913,9224400
2022-06-14,39.55501174926758,40.493257257886825,39.21129492543129,40.13096440264086,5288400
2022-06-15,40.41893768310547,40.920575563949,39.55501050213027,39.917303345953435,8232200
2022-06-16,38.16157531738281,39.48069324969477,37.641357848246095,39.28561302765284,9954900
2022-06-17,39.2112922668457,39.545717508611006,38.48670660548179,38.56102135715666,21193800
2022-06-21,39.285614013671875,40.381784160788854,39.202007695885264,39.66648645165715,7628500
2022-06-22,40.06593322753906,40.55827951031447,38.858289329138486,38.90473648990559,7343000
2022-06-23,39.91730499267578,40.04735847595781,39.06266224816421,39.17413615616427,5244700
2022-06-24,42.42549514770508,42.52768105853982,40.149551687952105,40.27031363376381,20444400
2022-06-27,41.227134704589844,42.67630613178889,41.07850164683375,42.61127939050132,4703400
2022-06-28,39.62004089355469,41.3200313659867,39.573590181138066,40.31675905550213,5435600
2022-06-29,39.63861083984375,39.97303607322043,39.29489759162496,39.55500807519086,3517100
2022-06-30,38.709659576416016,39.40637774195576,38.105839292496675,39.40637774195576,6571700
2022-07-01,39.84298324584961,39.9823282765676,38.79326036719707,38.96047298658212,4950800
2022-07-05,40.80909729003906,40.836964876982016,38.91402341671346,39.257736649210685,6413700
2022-07-06,40.614017486572266,41.76592264476791,40.4653844486215,41.24570878378581,6444000
2022-07-07,40.7069206237793,40.93916001736256,40.121676359715735,40.61402628382276,6216100
2022-07-08,40.07521438598633,40.71619714346046,39.71292163281779,40.316745250559094,3716300
2022-07-11,39.787254333496094,40.09380848817843,39.37851073566379,39.963754995665205,5986800
2022-07-12,40.13096237182617,40.82768045625478,39.8244047137057,40.00090889639013,4751000
2022-07-13,39.47140121459961,40.08451295264833,38.96047181314965,39.20200271996077,4439900
2022-07-14,39.0440788269043,39.35063647332204,38.29162559240854,39.20200342939894,3624800
2022-07-15,40.511837005615234,40.83697071204408,39.80582732352457,39.93588434978773,6407300
2022-07-18,40.49325942993164,41.55227046166841,40.27030806044884,40.855552304610875,4544300
2022-07-19,42.15608215332031,42.258268020613166,40.77193425363759,40.77193425363759,4290500
2022-07-20,42.908546447753906,43.1686569623046,42.19324873419997,42.35117335485843,4066000
2022-07-21,43.33586883544922,43.354444867019,42.59269999975897,42.806363343419484,2964100
2022-07-22,43.36373519897461,44.004714580736675,43.06646909059004,43.28012888451073,4908200
2022-07-25,43.252262115478516,43.698161286521604,42.86209812600856,43.36373602231639,4042600
2022-07-26,42.41619873046875,42.53696419605737,42.03532630240457,42.16537978364235,3834200
2022-07-27,43.82821273803711,44.144058412522035,42.574121599056895,42.685595500730564,4123000
2022-07-28,44.785037994384766,44.8129091277072,43.1779420246552,44.00471359149437,4914700
2022-07-29,45.175209045410156,46.19706098714565,44.94296964558918,45.63968784505211,7241400
2022-08-01,45.46317672729492,45.834761128041016,44.264824299456286,44.45061295613786,4805800
2022-08-02,44.989418029785156,45.37029051401267,44.35772656174556,45.23094545288637,5250700
2022-08-03,46.89377212524414,47.20961780318763,45.51891551057585,45.51891551057585,8749800
